id,short_name,account_name,address,pan_number,balance,phone_number,email,contact_name,group,collector,guarantee_world_insurer,credit_limit,overdue120,grant_period,pause
,,Smart Telecom (P) Ltd,,,0,,,,Normal,,,0,0,0,0
,,Smart Visa And Education Service Pvt.Ltd,,,0,,,,Normal,,,0,0,0,0
,,Smile Please Dental Clinic,,,0,,,,Normal,,,0,0,0,0
,,Smritee Lama,,,0,,,,Normal,,,0,0,0,0
,,SMT Global Pvt Ltd,,,0,,,,Normal,,,0,0,0,0
,,SMTM Capital Pvt. Ltd.,,,0,,,,Normal,,,0,0,0,0
,,SN Joshi & Sons Co Pvt Ltd,,,0,,,,Normal,,,0,0,0,0
,,SNS Co-Operative Service Ltd.,,,0,,,,Normal,,,0,0,0,0
,,Sobha Dahal,,,0,,,,Normal,,,0,0,0,0
,,Socheko .Com,,,0,,,,Normal,,,0,0,0,0
,,Society FinTech Pvt. Ltd,,,0,,,,Normal,,,0,0,0,0
,,Society of Nepalese Architecture,,,0,,,,Normal,,,0,0,0,0
,,Socio Culture Research Center,,,0,,,,Normal,,,0,0,0,0
,,Softech Infosys Pvt. Ltd.,,,0,,,,Normal,,,0,0,0,0
,,Softgreen Trading Pvt.Ltd.,,,0,,,,Normal,,,0,0,0,0
,,SoftLab Inc. Pvt. Ltd.,,,0,,,,Normal,4,,0,0,0,0
,,Softtonic Nepal,,,0,,,,Normal,,,0,0,0,0
,,Sohan Thapa,,,0,,,,Normal,,,0,0,0,0
,,Sojojob Pvt.Ltd,,,0,,,,Normal,,,0,0,0,0
,,Solidarity International Academy,,,0,,,,Normal,,,0,0,0,0
,,Solududhkunda Municipality,,,0,,,,Normal,,,0,0,0,0
,,Somnath Baba Secondary School,,,0,,,,Normal,,,0,0,0,0
,,Soniya Adhikari,,,0,,,,Normal,,,0,0,0,0
,,Sooriya Diagnostic Pvt. Ltd.,,,0,,,,Normal,,,0,0,0,0
,,Sopan Multiple,,,0,,,,Normal,,,0,0,0,0
,,Sowa Healthcare Center Pvt.Ltd,,,0,,,,Normal,4,,0,0,0,0
,,Space Tech Office Automation Pvt Ltd,,,0,,,,Normal,,,0,0,0,0
,,Spandan Thapa,,,0,,,,Normal,,,0,0,0,0
,,Spark Automotire Pvt Ltd,,,0,,,,Normal,,,0,0,0,0
,,Spectrum Advertising & Media Consultant,,,0,,,,Normal,,,0,0,0,0
,,SPEEDY TOURISM & TRAVELS PVT. LTD,,,0,,,,Normal,,,0,0,0,0
,,Spiral Galaxy Academy Secondary School,,,0,,,,Normal,,,0,0,0,0
,,SPORTS PLAZA PVT LTD,,,0,,,,Normal,,,0,0,0,0
,,Sprout Technology Service Pvt. Ltd,,,0,,,,Normal,,,0,0,0,0
,,Sri Harihar Sannyas Ashram,,,0,,,,Normal,,,0,0,0,0
,,Srijanatmak Computer Training Institute,,,0,,,,Normal,,,0,0,0,0
,,Srijana Trader & suppliers,,,0,,,,Normal,,,0,0,0,0
,,Sri Sathya Sai Seva Organisation Nepal,,,0,,,,Normal,,,0,0,0,0
,,S.S.GROUP OF MANAGEMENT PVT LTD,,,0,,,,Normal,,,0,0,0,0
,,Sshubharambha School/College,,,0,,,,Normal,,,0,0,0,0
,,Stambha Multipurpose Co-Operative Society Ltd.,,,0,,,,Normal,,,0,0,0,0
,,Standard Computer Intl Pvt.Ltd,,,0,,,,Normal,,,0,0,0,0
,,Star Montessori School,,,0,,,,Normal,,,0,0,0,0
,,Star Preschool,,,0,,,,Normal,,,0,0,0,0
,,Star world academy Educatioal consultant center,,,0,,,,Normal,,,0,0,0,0
,,Step by Step secondary school Kaski Pvt. Ltd.,,,0,,,,Normal,,,0,0,0,0
,,Stock Broker Opal Securities Investment (P) Ltd,,,0,,,,Normal,,,0,0,0,0
,,Strength Gym & Fitness Center,,,0,,,,Normal,,,0,0,0,0
,,Studify International,,,0,,,,Normal,,,0,0,0,0
,,Study info centre pvt ltd,,,0,,,,Normal,,,0,0,0,0
,,Studypoint Tution Center,,,0,,,,Normal,,,0,0,0,0
,,St Xavier's Institute,,,0,,,,Normal,,,0,0,0,0
,,Suaash Consult Pvt. Ltd.,,,0,,,,Normal,,,0,0,0,0
,,Subash Lamsal,,,0,,,,Normal,,,0,0,0,0
,,Subham Saving & Credit Cooperative Society Ltd,,,0,,,,Normal,,,0,0,0,0
,,Subhashree Network Pvt. Ltd .,,,0,,,,Normal,,,0,0,0,0
,,Subin Kumar Pandey,,,0,,,,Normal,,,0,0,0,0
,,Subisu Cablenet Limited,,,0,,,,Normal,,,0,0,0,0
,,Suchcha Memorial Boarding School,,,0,,,,Normal,,,0,0,0,0
,,Sudhir bhandari,,,0,,,,Normal,,,0,0,0,0
,,Sudip Organic Kagati Krishi Firm,,,0,,,,Normal,,,0,0,0,0
,,Sudip Thapa,,,0,,,,Normal,,,0,0,0,0
,,Suga Incorporation pvt ltd,,,0,,,,Normal,,,0,0,0,0
,,Suhani Closet,,,0,,,,Normal,,,0,0,0,0
,,Sujit,,,0,,,,Normal,,,0,0,0,0
,,Sumeru Samudayik Aspatal,,,0,,,,Normal,,,0,0,0,0
,,Summit Outdoor Pvt. Ltd.,,,0,,,,Normal,,,0,0,0,0
,,SunBi Technologies Pvt Ltd,,,0,,,,Normal,,,0,0,0,0
,,Sunchhahari Rural Municipality,,,0,,,,Normal,,,0,0,0,0
,,Sundar K.C,,,0,,,,Normal,,,0,0,0,0
,,Sungava College Pvt. Ltd.,,,0,,,,Normal,,,0,0,0,0
,,Sunil Chhetri,,,0,,,,Normal,,,0,0,0,0
,,Sunil Shrestha,,,0,,,,Normal,,,0,0,0,0
,,Sunil Smriti Rural Municipality,,,0,,,,Normal,,,0,0,0,0
,,Sun Nepal Life Insurance Company Limited,,,0,,,,Normal,4,,0,0,0,0
,,Sunrise Media Center,,,0,,,,Normal,,,0,0,0,0
,,Sunrise Training Center,,,0,,,,Normal,,,0,0,0,0
,,Sunshine Cakes and Doughnuts,,,0,,,,Normal,,,0,0,0,0
,,SUNTECH ENTERPRISES,,,0,,,,Normal,,,0,0,0,0
,,Supereight Networks Pvt ltd,,,0,,,,Normal,,,0,0,0,0
,,Super Kinetic Courier Services,,,0,,,,Normal,,,0,0,0,0
,,Support Laghubitta Bittiya Sanstha Limited,,,0,,,,Normal,,,0,0,0,0
,,Supreme Court Bar Association,,,0,,,,Normal,,,0,0,0,0
,,Supreme Saving and Credit Co-operative Society Ltd.,,,0,,,,Normal,,,0,0,0,0
,,Suraj Lamichhane,,,0,,,,Normal,,,0,0,0,0
,,Suraj Thapa,,,0,,,,Normal,,,0,0,0,0
,,Surakshit Saving & Credit Co-Operative Ltd.,,,0,,,,Normal,,,0,0,0,0
,,Surakshya paluwa saving and credit cooperative society ltd,,,0,,,,Normal,,,0,0,0,0
,,Suregrow Nepal Pvt.Ltd,,,0,,,,Normal,,,0,0,0,0
,,Surendra Basnet,,,0,,,,Normal,,,0,0,0,0
,,Suresh Guragain,,,0,,,,Normal,,,0,0,0,0
,,Suresh yadav,,,0,,,,Normal,,,0,0,0,0
,,Surkhet Cable Net TV Pvt. Ltd.,,,0,,,,Normal,,,0,0,0,0
,,Surkhet Hostel & Education Center,,,0,,,,Normal,,,0,0,0,0
,,Surkhet IT Center,,,0,,,,Normal,,,0,0,0,0
,,Surkhet Sanchar Sewa Kendra,,,0,,,,Normal,,,0,0,0,0
,,Surkhet Soft,,,0,,,,Normal,,,0,0,0,0
,,Surksha Diagnostic And Care Center Pvt. Ltd.,,,0,,,,Normal,,,0,0,0,0
,,Surunga Medical Center,,,0,,,,Normal,,,0,0,0,0
,,Surya Bahadur Thapa Foundation,,,0,,,,Normal,,,0,0,0,0
,,Surya Sandesh Saving and Credit co operative Society ltd,,,0,,,,Normal,,,0,0,0,0
,,Susankya Tech Pvt. Ltd,,,0,,,,Normal,4,,0,0,0,0
,,Sushil Tank Prasad Oli,,,0,,,,Normal,,,0,0,0,0
,,Susiddhi Sahakari,,,0,,,,Normal,,,0,0,0,0
,,Suva Laxmi Kirana Pasal,,,0,,,,Normal,,,0,0,0,0
,,Suvidha Sewa Pvt. Ltd,,,0,,,,Normal,,,0,0,0,0
,,Suvidha Tech Pvt Ltd.,,,0,,,,Normal,,,0,0,0,0
,,Suwakoti Engineering Consultancy Pvt Ltd,,,0,,,,Normal,,,0,0,0,0
,,Suwal International College Pvt. Ltd.,,,0,,,,Normal,,,0,0,0,0
,,Suzana Lama,,,0,,,,Normal,,,0,0,0,0
,,Swaa holidays,,,0,,,,Normal,,,0,0,0,0
,,Swarnalaxmi Multipurpose Cooperative Society Ltd.,,,0,,,,Normal,,,0,0,0,0
,,Swarna Laxmi Securities (P)M Ltd,,,0,,,,Normal,,,0,0,0,0
,,Swarna Sansar,,,0,,,,Normal,,,0,0,0,0
,,Swastik Oil Industries Pvt. Ltd.,,,0,,,,Normal,,,0,0,0,0
,,Swift Holidays Pvt.Ltd,,,0,,,,Normal,,,0,0,0,0
,,Swimming Everyday Nepal Pvt.Ltd,,,0,,,,Normal,,,0,0,0,0
,,Swisscontact,,,0,,,,Normal,,,0,0,0,0
,,Swivt Technologies Pvt Ltd,,,0,,,,Normal,,,0,0,0,0
,,Syakar Trading Company Pvt. Ltd.,,,0,,,,Normal,4,,0,0,0,0
,,SYbazzar Pvt. Ltd.,,,0,,,,Normal,,,0,0,0,0
,,Sync Solution Pvt.Ltd.,,,0,,,,Normal,,,0,0,0,0
,,Sypres Educational Foundation Pvt. Ltd,,,0,,,,Normal,,,0,0,0,0
,,Syuchatar Saving and Credit Co-operative Society Ltd.,,,0,,,,Normal,,,0,0,0,0
,,TAAN Election Commitee,,,0,,,,Normal,,,0,0,0,0
,,Tadi Rural Municipality,,,0,,,,Normal,3,,0,0,0,0
,,Tag Dahlia Pvt. Ltd.,,,0,,,,Normal,,,0,0,0,0
,,Talent Connects Private Limited,,,0,,,,Normal,,,0,0,0,0
,,Tamang Chhingdoji Pariwar Sangh,,,0,,,,Normal,,,0,0,0,0
,,Tandav Technology,,,0,,,,Normal,,,0,0,0,0
,,Tanka Prasad Humagain,,,0,,,,Normal,,,0,0,0,0
,,Tarkeshwor municipality,,,0,,,,Normal,,,0,0,0,0
,,Tatkaal Raktadata,,,0,,,,Normal,,,0,0,0,0
,,Tavisi The Story Pvt. Ltd.,,,0,,,,Normal,,,0,0,0,0
,,"Taxpaer service office, Jaleshwor",,,0,,,,Normal,,,0,0,0,0
,,TaxPayer Service Office Besisahar,,,0,,,,Normal,,,0,0,0,0
,,"Taxpayer Service Office, Diktel",,,0,,,,Normal,,,0,0,0,0
,,Taxpayer Service Office Gularia,,,0,,,,Normal,,,0,0,0,0
,,"Taxpayer Service Office, Janakpur",,,0,,,,Normal,,,0,0,0,0
,,Taxpayer Service Office Khairahani,,,0,,,,Normal,4,,0,0,0,0
,,"Taxpayer Service Office, Malangawa",,,0,,,,Normal,,,0,0,0,0
,,"Taxpayer Service Office,Phidim",,,0,,,,Normal,,,0,0,0,0
,,Taxpayer Service Office Sandhikarka,,,0,,,,Normal,,,0,0,0,0
,,"Taxpayer Service Office, Shreenaga",,,0,,,,Normal,,,0,0,0,0
,,"Taxpayer Service Office,Sindhuli",,,0,,,,Normal,,,0,0,0,0
,,"Tax Service Office, Doti",,,0,,,,Normal,,,0,0,0,0
,,TBG Nepal Education Consultancy Pvt Ltd,,,0,,,,Normal,5,,0,0,0,0
,,TCN GROUP OF COMPANY,,,0,,,,Normal,,,0,0,0,0
,,Teachers Service Commission,,,0,,,,Normal,,,0,0,0,0
,,Team Elements Hub pvt.ltd,,,0,,,,Normal,,,0,0,0,0
,,Team Eleven Trade Pvt.Ltd,,,0,,,,Normal,,,0,0,0,0
,,Team for Film,,,0,,,,Normal,,,0,0,0,0
,,Techniti Nepal Pvt Limited,,,0,,,,Normal,,,0,0,0,0
,,Technology Sales Pvt. Ltd.,,,0,,,,Normal,,,0,0,0,0
,,Technosys Software & Security Solution,,,0,,,,Normal,,,0,0,0,0
,,Tech Studio Pvt. Ltd,,,0,,,,Normal,,,0,0,0,0
,,Tej Bahadur Singh,,,0,,,,Normal,,,0,0,0,0
,,Tek prasad adhikari,,,0,,,,Normal,,,0,0,0,0
,,Telenet Pvt. Ltd.,,,0,,,,Normal,,,0,0,0,0
,,Tesla Diagnostic Clinic Pvt. Ltd,,,0,,,,Normal,,,0,0,0,0
,,Tewa Multipurpose Cooperative Ltd.,,,0,,,,Normal,,,0,0,0,0
,,Thabang Rural Municipality,,,0,,,,Normal,,,0,0,0,0
,,Thamel Remit (P) Ltd.,,,0,,,,Normal,,,0,0,0,0
,,Thames International College Pvt. Ltd.,,,0,,,,Normal,,,0,0,0,0
,,Thankot Jayacees,,,0,,,,Normal,,,0,0,0,0
,,"Thatikandh Rural Municipality
",,,0,,,,Normal,,,0,0,0,0
,,The Association Of Chartered Accountants Of Nepal,,,0,,,,Normal,4,,0,0,0,0
,,The British School,,,0,,,,Normal,,,0,0,0,0
,,The Burger House and Crunchy Fried Chicken,,,0,,,,Normal,,,0,0,0,0
,,The Chandbagh School Pvt. Ltd.,,,0,,,,Normal,,,0,0,0,0
,,The Entrance Cafe,,,0,,,,Normal,,,0,0,0,0
,,The House of Beers Pvt. Ltd.,,,0,,,,Normal,,,0,0,0,0
,,The Institute of Chartered Accountants of Nepal,,,0,,,,Normal,3,,0,0,0,0
,,The Nail Station Nail Saloon,,,0,,,,Normal,,,0,0,0,0
,,The New Era Computer and IT Research Centre Nepal,,,0,,,,Normal,,,0,0,0,0
,,The Research Nepal,,,0,,,,Normal,,,0,0,0,0
,,The Rising Creation,,,0,,,,Normal,,,0,0,0,0
,,THE SOALTEE KATHMANDU,,,0,,,,Normal,,,0,0,0,0
,,THE YALE GROUP OF COMPANIES PVT.LTD,,,0,,,,Normal,,,0,0,0,0
,,Think Lab Pvt. Ltd.,,,0,,,,Normal,6,,0,0,0,0
,,Three Sixty Education Solutions Pvt. Ltd.,,,0,,,,Normal,,,0,0,0,0
,,Thum Bahadur,,,0,,,,Normal,,,0,0,0,0
,,Tiger One Pvt. Ltd,,,0,,,,Normal,,,0,0,0,0
,,Tikapur Laxminarayan Trade and Suppliers,,,0,,,,Normal,,,0,0,0,0
,,Tikaram Timilsina,,,0,,,,Normal,,,0,0,0,0
,,TIMBER CRAFT PVT LTD,,,0,,,,Normal,,,0,0,0,0
,,Times Auto Parts,,,0,,,,Normal,,,0,0,0,0
,,Times Management System Pvt. Ltd.,,,0,,,,Normal,,,0,0,0,0
,,Tinkune Tole sudhar samiti,,,0,,,,Normal,,,0,0,0,0
,,Tirtha Shrestha,,,0,,,,Normal,,,0,0,0,0
,,Titan Force Securities,,,0,,,,Normal,,,0,0,0,0
,,T Jung Nails and Beauty Institute Company Pvt. Ltd,,,0,,,,Normal,,,0,0,0,0
,,Tootle Nepal Pvt Ltd,,,0,,,,Normal,,,0,0,0,0
,,Top Universal Academy Dharan,,,0,,,,Normal,,,0,0,0,0
,,Total Logistic Services Pvt.Ltd.,,,0,,,,Normal,,,0,0,0,0
,,Tractebel Engineering GmbH Branch Office,,,0,,,,Normal,,,0,0,0,0
,,Trans Air International Logistics Pvt. Ltd.,,,0,,,,Normal,,,0,0,0,0
,,Trans Globe Education Pvt Ltd,,,0,,,,Normal,,,0,0,0,0
,,TREE TECHNOLOGY PVT LTD,,,0,,,,Normal,,,0,0,0,0
,,Treking Agencies Association of Nepal,,,0,,,,Normal,,,0,0,0,0
,,Trekking Agencies Association of Nepal,,,0,,,,Normal,,,0,0,0,0
,,Trijal Technology Trade Pvt. Ltd.,,,0,,,,Normal,,,0,0,0,0
,,Trimurti Boys Hostel,,,0,,,,Normal,,,0,0,0,0
,,Trinetra Multipurpose Co-operative Sanstha Ltd.,,,0,,,,Normal,,,0,0,0,0
,,Trinity International College Pvt. Ltd.,,,0,,,,Normal,,,0,0,0,0
,,Trishakti Securities Public Limited,,,0,,,,Normal,,,0,0,0,0
,,Trishuli Samudayik Boarding School Pvt. Ltd.,,,0,,,,Normal,,,0,0,0,0
,,Tri- Siddheshwari Emporium,,,0,,,,Normal,,,0,0,0,0
,,Triton International College Pvt. Ltd.,,,0,,,,Normal,,,0,0,0,0
,,Triveni Byapar Company Pvt. Ltd.,,,0,,,,Normal,,,0,0,0,0
,,Triveni Feed Industries Pvt. Ltd,,,0,,,,Normal,,,0,0,0,0
,,Triveni Rural Municipality,,,0,,,,Normal,,,0,0,0,0
,,Trucare Enterprises Pvt. Ltd.,,,0,,,,Normal,,,0,0,0,0
,,True Dermasa Pvt Ltd,,,0,,,,Normal,,,0,0,0,0
,,TTrikal Production & Entertainment Pvt Ltd,,,0,,,,Normal,,,0,0,0,0
,,TU CENTRAL DEPARTMENT OF MANAGEMENT,,,0,,,,Normal,,,0,0,0,0
,,Tukaatu Services Private Limited,,,0,,,,Normal,,,0,0,0,0
,,Tulashi Luniya,,,0,,,,Normal,,,0,0,0,0
,,Tulsi lal Foundations,,,0,,,,Normal,,,0,0,0,0
,,Tulsi Multispeciality Clinic,,,0,,,,Normal,,,0,0,0,0
,,Tummy Truck Pvt. Ltd.,,,0,,,,Normal,,,0,0,0,0
,,TU Teaching Hospital,,,0,,,,Normal,,,0,0,0,0
,,Twin Aces,,,0,,,,Normal,,,0,0,0,0
,,Twin Tech Computer,,,0,,,,Normal,,,0,0,0,0
,,Uchit Service and Co.,,,0,,,,Normal,,,0,0,0,0
,,Uday Bhat,,,0,,,,Normal,,,0,0,0,0
,,Uddhamshil saving & credit Co operative Society Ltd,,,0,,,,Normal,,,0,0,0,0
,,Udgam Venture Capital Pvt Ltd,,,0,,,,Normal,,,0,0,0,0
,,Udhamsil Nepal Global Trade pvt.ltd,,,0,,,,Normal,,,0,0,0,0
,,Ujjwal Timalsina,,,0,,,,Normal,,,0,0,0,0
,,Ullens Education foundation,,,0,,,,Normal,,,0,0,0,0
,,Ullens School Kathmandu Pvt Ltd,,,0,,,,Normal,,,0,0,0,0
,,Ulpu Online Business Pvt. Ltd.,,,0,,,,Normal,,,0,0,0,0
,,Ultranet Communications Pvt. Ltd.,,,0,,,,Normal,,,0,0,0,0
,,Umesh Adhikari,,,0,,,,Normal,,,0,0,0,0
,,Umesh KC,,,0,,,,Normal,,,0,0,0,0
,,UNHCR (United Nations High Commissioner for Refugees),,,0,,,,Normal,,,0,0,0,0
,,Unicampus Education Network Pvt. Ltd,,,0,,,,Normal,,,0,0,0,0
,,UNICOME Nepal,,,0,,,,Normal,,,0,0,0,0
,,Uniglobe Higher Secondary School Kathmandu Pvt. Ltd,,,0,,,,Normal,4,,0,0,0,0
,,Union Hydropower Limited,,,0,,,,Normal,,,0,0,0,0
,,Unique Academy,,,0,,,,Normal,,,0,0,0,0
,,UNIQUE COLLEGE PVT. LTD.,,,0,,,,Normal,,,0,0,0,0
,,Unique Trade Link Pvt. Ltd.,,,0,,,,Normal,,,0,0,0,0
,,Unispark Education Consultant Private Limited,,,0,,,,Normal,,,0,0,0,0
,,United Brands Pvt Ltd,,,0,,,,Normal,,,0,0,0,0
,,United Mission to Nepal,,,0,,,,Normal,,,0,0,0,0
,,United Security Printers Pvt. Ltd.,,,0,,,,Normal,,,0,0,0,0
,,United Solution (P) Ltd,,,0,,,,Normal,,,0,0,0,0
,,United Technical College,,,0,,,,Normal,,,0,0,0,0
,,Uniweb Technologies (P0 Ltd,,,0,,,,Normal,,,0,0,0,0
,,Unknown,,,0,,,,Normal,,,0,0,0,0
,,Upahar Trade Center,,,0,,,,Normal,,,0,0,0,0
,,Upaveda Technology,,,0,,,,Normal,,,0,0,0,0
,,Upaya Business Solutions Pvt. Ltd.,,,0,,,,Normal,,,0,0,0,0
,,UPAYA CITY CARGO PVT.LTD,,,0,,,,Normal,,,0,0,0,0
,,Upaya  Services Ltd.,,,0,,,,Normal,,,0,0,0,0
,,Upendra maharan,,,0,,,,Normal,,,0,0,0,0
,,Upendra shahi,,,0,,,,Normal,,,0,0,0,0
,,Up Skills Academy,,,0,,,,Normal,,,0,0,0,0
,,Uranus Tech Nepal Private Limited,,,0,,,,Normal,6,,0,0,0,0
,,Urban Environment Management Society,,,0,,,,Normal,,,0,0,0,0
,,Urban Hub pvt.Ltd,,,0,,,,Normal,,,0,0,0,0
,,Use International Pvt Ltd,,,0,,,,Normal,,,0,0,0,0
,,Ushor Parajuli,,,0,,,,Normal,,,0,0,0,0
,,Utkarsha Kandel,,,0,,,,Normal,,,0,0,0,0
,,Utsav Acharya,,,0,,,,Normal,,,0,0,0,0
,,Utsav Oli,,,0,,,,Normal,,,0,0,0,0
,,UtsavUpahar,,,0,,,,Normal,,,0,0,0,0
,,Uttam Khadka(Bhaktapur),,,0,,,,Normal,,,0,0,0,0
,,Uttam Khanal,,,0,,,,Normal,,,0,0,0,0
,,Uttam Lamichhane,,,0,,,,Normal,,,0,0,0,0
,,Uttargaya Rural Municipality,,,0,,,,Normal,,,0,0,0,0
,,Value Education and Visa Services Pvt. Ltd.,,,0,,,,Normal,,,0,0,0,0
,,V-CHITRA PVT LTD,,,0,,,,Normal,,,0,0,0,0
,,Vedanta Infotech & Research Center,,,0,,,,Normal,,,0,0,0,0
,,Vedanta Technologies Pvt. Ltd.,,,0,,,,Normal,,,0,0,0,0
,,Vedvyas Multimedia Pvt. Ltd,,,0,,,,Normal,,,0,0,0,0
,,Vertex ICT Solution,,,0,,,,Normal,,,0,0,0,0
,,Vertex Special Technology Pvt. Ltd.,,,0,,,,Normal,,,0,0,0,0
,,VG Automobiles Pvt. Ltd.,,,0,,,,Normal,5,,0,0,0,0
,,Via Education,,,0,,,,Normal,,,0,0,0,0
,,Viber Education Foundation & Open Hostel,,,0,,,,Normal,,,0,0,0,0
,,Viber Media SARL(Debtors),,,0,,,,Normal,,,0,0,0,0
,,Vidhya Laxmi Technical Institute Pvt. Ltd,,,0,,,,Normal,,,0,0,0,0
,,Vidhya Vikash Education Foundation Pvt. Ltd,,,0,,,,Normal,,,0,0,0,0
,,Vijaya Motors (P) Ltd,,,0,,,,Normal,,,0,0,0,0
,,Vijay Motors Pvt. Ltd,,,0,,,,Normal,,,0,0,0,0
,,VINAYAK SIDDHA EDUCATION FOUNDATION PVT. LTD.,,,0,,,,Normal,,,0,0,0,0
,,Vipas Tech Solutions pvt. Ltd.,,,0,,,,Normal,,,0,0,0,0
,,Virinchi College International Pvt. Ltd.,,,0,,,,Normal,,,0,0,0,0
,,Visa Travel & Tours,,,0,,,,Normal,,,0,0,0,0
,,Vision Media Incorporation Pvt. Ltd.,,,0,,,,Normal,,,0,0,0,0
,,Vistaar Trade Pvt Ltd,,,0,,,,Normal,,,0,0,0,0
,,VRIDDHI SHASHEELA ELECTRIC PVT LTD,,,0,,,,Normal,,,0,0,0,0
,,V.S Niketan Education Foundation Pvt. Ltd.,,,0,,,,Normal,,,0,0,0,0
,,VYN Digital Solution,,,0,,,,Normal,,,0,0,0,0
,,Wallabies Educational Services Pvt. Ltd.,,,0,,,,Normal,,,0,0,0,0
,,Walnut Bistro & Banquet Pvt. Ltd.,,,0,,,,Normal,,,0,0,0,0
,,Web Creation Nepal Pvt. Ltd,,,0,,,,Normal,,,0,0,0,0
,,Webpage Nepal,,,0,,,,Normal,,,0,0,0,0
,,Westar Properties Ltd.,,,0,,,,Normal,,,0,0,0,0
,,Western International Business,,,0,,,,Normal,,,0,0,0,0
,,Western Motors Pvt Ltd,,,0,,,,Normal,,,0,0,0,0
,,White Feather's Jewellery,,,0,,,,Normal,,,0,0,0,0
,,Whitefield Higher Secondary School,,,0,,,,Normal,,,0,0,0,0
,,Whitehouse College of Management & Technology,,,0,,,,Normal,,,0,0,0,0
,,Wi Education Global Pvt. Ltd,,,0,,,,Normal,,,0,0,0,0
,,Wifi Hd Nepal (P) Ltd,,,0,,,,Normal,,,0,0,0,0
,,Wilson Academy Kathmandu Pvt. Ltd.,,,0,,,,Normal,,,0,0,0,0
,,Window Nepal Education Center Pvt. Ltd.,,,0,,,,Normal,,,0,0,0,0
,,Winrock International/USAID Agricultural Inputs,,,0,,,,Normal,,,0,0,0,0
,,Wisdom Education & Career Service,,,0,,,,Normal,,,0,0,0,0
,,Wiseyak Solutions Pvt Ltd,,,0,,,,Normal,,,0,0,0,0
,,Women LEAD Nepal,,,0,,,,Normal,,,0,0,0,0
,,World Food Programe,,,0,,,,Normal,6,,0,0,0,0
,,Worldlink Communications Ltd.,,,0,,,,Normal,6,,0,0,0,0
,,World Mega Infotech,,,0,,,,Normal,,,0,0,0,0
,,World View Network Pvt. Ltd,,,0,,,,Normal,,,0,0,0,0
,,XL Soft Tech Pvt.Ltd,,,0,,,,Normal,,,0,0,0,0
,,Yaba Lamxi Shrestha,,,0,,,,Normal,,,0,0,0,0
,,Yala Institute of Health Science Pvt. Ltd.,,,0,,,,Normal,,,0,0,0,0
,,Yarsa Labs Pvt. Ltd,,,0,,,,Normal,,,0,0,0,0
,,Yatrahub Pvt.Ltd.,,,0,,,,Normal,,,0,0,0,0
,,Yatrimart,,,0,,,,Normal,,,0,0,0,0
,,Yelko Web Pvt Ltd,,,0,,,,Normal,,,0,0,0,0
,,Yeti Airlines Pvt. Ltd.,,,0,,,,Normal,3,,0,0,0,0
,,YETI TECHNICAL EDU. & MULTIPLE COLLEGE,,,0,,,,Normal,,,0,0,0,0
,,Yogendra Shrestha,,,0,,,,Normal,,,0,0,0,0
,,Yogsewa International Pvt. Ltd.,,,0,,,,Normal,,,0,0,0,0
,,Yojana Saving & Credit Co-operative Ltd,,,0,,,,Normal,,,0,0,0,0
,,Yolmo Prayer Flags and Handicraft Exports,,,0,,,,Normal,,,0,0,0,0
,,Young Economists Society Nepal,,,0,,,,Normal,,,0,0,0,0
,,Young Innovations Pvt. Ltd.,,,0,,,,Normal,4,,0,0,0,0
,,Your Policybazaar Nepal Pvt. Ltd.,,,0,,,,Normal,,,0,0,0,0
,,Yuba Maitriya Saving & Credit Co-Operative Ltd.,,,0,,,,Normal,,,0,0,0,0
,,Yuva agro farm and research center Pvt. Ltd.,,,0,,,,Normal,,,0,0,0,0
,,Y Zone (P) Ltd,,,0,,,,Normal,,,0,0,0,0
,,Zerone Intertech Private Limited,,,0,,,,Normal,,,0,0,0,0
,,Zinc Holding Pvt.Ltd.,,,0,,,,Normal,4,,0,0,0,0
,,Zinky Bhusal,,,0,,,,Normal,,,0,0,0,0
,,Zinob Inc. Pvt. Ltd.,,,0,,,,Normal,4,,0,0,0,0
,,Zoom Beauty Academy With Makeup Studio Pvt. Ltd.,,,0,,,,Normal,,,0,0,0,0
,,ZULEIKA BY GAHANA GRIHA PVT. LTD.,,,0,,,,Normal,,,0,0,0,0
,,ZUM Ride Pvt. Ltd,,,0,,,,Normal,,,0,0,0,0
,,Zuwa Enterprises Pvt. Ltd,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
,,,,,0,,,,Normal,,,0,0,0,0
